"experiment","dataset","state","metric","direction","model","n","mean","std","sk_esd_group","package","package_version"
"acs_intersectional_age_race","acs_employment","MD","sEOD","lower","reweight",10,0.0899374763414502,0.0340174257305853,3,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOD","lower","blind",10,0.0980360472011198,0.0740482543760627,4,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOD","lower","erm",10,0.099267468344609,0.0232442485540141,4,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOD","lower","no_effect",10,0.0995342983078127,0.0289984562010442,4,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOD","lower","wrong_d3",10,0.112908406431711,0.0235854111866969,5,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","r4_r1plus",10,0.0693283194986162,0.0152733740207891,1,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","r1_joint_marginal",10,0.111189716241253,0.0413847014795595,2,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","reweight",10,0.152323306170158,0.0188052480073066,3,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","r3_intersectional",10,0.160612287099139,0.0306081658123519,4,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","blind",10,0.183519618439152,0.0705142965990168,5,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","adv",10,0.185257239820416,0.0481938746753764,5,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","no_effect",10,0.186170523875709,0.0323915216986075,5,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","erm",10,0.206082951737229,0.0376026612197112,6,"ScottKnottESD","2.0.3"
"acs_intersectional_age_race","acs_employment","MD","sEOdds_max","lower","wrong_d3",10,0.220443366477378,0.0452749967695946,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","adv",10,0.851531232725263,0.00314932768507024,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","erm",10,0.851420674405749,0.00271335033864127,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","blind",10,0.850901050304035,0.00229448100405559,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","score_only",10,0.849198452183527,0.00354400303082257,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","no_interaction",10,0.84791597567717,0.00394693028614884,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","wrong_spec",10,0.847164179104478,0.00185892927782375,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","repair_direct",10,0.846556108347153,0.00282420668766797,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","fairsmote",10,0.833676064123825,0.00407225644853315,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","accuracy","higher","reweight",10,0.828911000552792,0.00639079579643649,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","repair_direct",10,0.0353151555917838,0.0136287023043404,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","no_interaction",10,0.0381816646903359,0.0189007270176588,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","score_only",10,0.0444310620183533,0.0124073039346971,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","reweight",10,0.0613491122934719,0.0115348316742374,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","adv",10,0.0753721479329747,0.0188153823054874,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","erm",10,0.0839646498242978,0.0150471675512489,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","blind",10,0.116873641506543,0.0127736793318232,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","fairsmote",10,0.124808311477686,0.0281554468939852,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","aod_gap","lower","wrong_spec",10,0.146686596349924,0.024788462601803,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","erm",10,0.910221644226592,0.00204982035180096,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","adv",10,0.909772050505608,0.00224969315459677,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","blind",10,0.908993923287504,0.00208798166671448,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","wrong_spec",10,0.905935396345449,0.00208674328652569,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","score_only",10,0.904665645751343,0.00332861081420397,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","no_interaction",10,0.901999531087914,0.00292913714938386,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","reweight",10,0.901943837943144,0.00437287180179238,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","repair_direct",10,0.901308216858203,0.00338102565955487,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","auc","higher","fairsmote",10,0.888897037737064,0.00265079363798063,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","repair_direct",10,0.062707245349884,0.0149592715165002,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","blind",10,0.202916777133942,0.0654060557947338,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","no_interaction",10,0.510932365059853,0.147596186771435,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","reweight",10,0.694502371549606,0.255739171371088,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","adv",10,0.748357802629471,0.127361752303519,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","wrong_spec",10,0.776722437143326,0.217149298876684,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","erm",10,0.808864676952362,0.146196136381404,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","score_only",10,0.814000210165977,0.202569566286251,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_max","lower","fairsmote",10,1.25060807466507,0.388762638640979,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","repair_direct",10,0.0259329382330179,0.00436359745189015,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","blind",10,0.0945020467042923,0.0231784163025709,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","no_interaction",10,0.190167437493801,0.0552858740333102,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","score_only",10,0.268073458969593,0.0783810562667807,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","reweight",10,0.280335825681686,0.109971937932528,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","adv",10,0.285700285434723,0.0395335226635041,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","erm",10,0.311511185765266,0.0471897456783121,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","wrong_spec",10,0.467403241991997,0.0456327795848085,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_effect_gap_mean","lower","fairsmote",10,0.56839103102684,0.148416228488189,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","score_only",10,0.0251403187401593,0.0116003592966654,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","fairsmote",10,0.0315137553494424,0.0185524132706526,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","wrong_spec",10,0.037627024250105,0.0256574285040858,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","erm",10,0.0383906742092222,0.0233794897158398,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","repair_direct",10,0.040913030016236,0.0354445825491191,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","adv",10,0.0418500158586539,0.0207913323920057,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","reweight",10,0.0428735450841486,0.0244678385649292,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","no_interaction",10,0.0439538903534412,0.0214968181008277,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","boundary_proxy_score_gap_cond_mean","lower","blind",10,0.0501559875905514,0.0225356735261772,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","adv",10,0.0388275679200888,0.00365093643445069,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","erm",10,0.0423311674967408,0.00665725501268565,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","wrong_spec",10,0.0498886432498693,0.00706245996392517,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","fairsmote",10,0.0641643092036247,0.00315020363271492,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","score_only",10,0.0681594245135784,0.00973098075063353,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","repair_direct",10,0.0759258884936571,0.00750749340279502,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","no_interaction",10,0.0804858639836311,0.00736345956332381,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_abs_prob_mean","lower","reweight",10,0.12133217304945,0.00852499098400007,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","wrong_spec",10,0.03782958984375,0.0107499605049965,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","adv",10,0.043017578125,0.00619484619677679,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","erm",10,0.04478759765625,0.00920054453848448,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","score_only",10,0.07464599609375,0.0174543236123869,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","fairsmote",10,0.07769775390625,0.0107127470155416,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","repair_direct",10,0.0841552734375,0.0117679833306792,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","no_interaction",10,0.09022216796875,0.0151817663242538,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","cf_flip_rate","lower","reweight",10,0.16580810546875,0.0178580935732242,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","repair_direct",10,0.124849585443735,0.0151437373596285,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","no_interaction",10,0.129798965156078,0.0178405277813668,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","score_only",10,0.147555937618017,0.0199769504537527,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","reweight",10,0.172061057388782,0.0195041365641205,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","adv",10,0.179102592170238,0.0130491357115367,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","erm",10,0.184467154741287,0.00992851321879205,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","blind",10,0.196203438937664,0.00839849908333707,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","fairsmote",10,0.199601571261883,0.0204847037108477,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","dp_gap","lower","wrong_spec",10,0.213643299043179,0.0197814878056083,9,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","repair_direct",10,0.0348614092569578,0.0288735556923279,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","score_only",10,0.0358722805960406,0.024926738976974,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","no_interaction",10,0.0361013821413776,0.041583553692127,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","reweight",10,0.0518246525816292,0.0328911366123849,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","adv",10,0.0765867635797587,0.0310211189432706,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","erm",10,0.0903388192169121,0.0264463921944758,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","blind",10,0.150593153316009,0.0232888010887776,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","fairsmote",10,0.162629144227269,0.0415247022865614,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eod_gap","lower","wrong_spec",10,0.196360109968742,0.0412934640760455,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","repair_direct",10,0.0467124108843489,0.0234254542585338,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","no_interaction",10,0.056903797384074,0.0310300149002073,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","score_only",10,0.0588451487044075,0.0162121659990331,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","reweight",10,0.0810239759119695,0.0116815496040284,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","adv",10,0.0856445578112252,0.0184671766581521,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","erm",10,0.0959345991346257,0.0180666519625792,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","blind",10,0.150593153316009,0.0232888010887776,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","fairsmote",10,0.162629144227269,0.0415247022865614,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","eodds_max_gap","lower","wrong_spec",10,0.196360109968742,0.0412934640760455,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","repair_direct",10,0.0357689019266098,0.00888369535960503,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","no_interaction",10,0.0402619472392941,0.0110492348441586,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","score_only",10,0.0529898434406659,0.0158465829272057,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","reweight",10,0.0708735720053147,0.016645311126288,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","adv",10,0.0741575322861906,0.0105860353472554,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","erm",10,0.0775904804316835,0.00860020135110209,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","blind",10,0.0831541296970772,0.00757608782932926,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","fairsmote",10,0.0869874787281029,0.0164585659053244,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","fpr_gap","lower","wrong_spec",10,0.0970130827311058,0.0151138347955936,9,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","repair_direct",10,0.094031435996294,0.0354541018206015,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","blind",10,0.156323383748531,0.0672909835155878,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","no_interaction",10,0.160141780972481,0.0926497471539574,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","wrong_spec",10,0.227584739029408,0.0771605317770162,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","score_only",10,0.301328524947166,0.152660903365509,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","adv",10,0.311805492639542,0.0883794701425604,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","erm",10,0.357594794034958,0.138955999864893,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","reweight",10,0.56568473726511,0.368305219537682,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_max","lower","fairsmote",10,0.904499447345734,0.246403846264816,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","repair_direct",10,0.0191157919354737,0.00299267591224613,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","no_interaction",10,0.0352063570171595,0.013166471344881,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","blind",10,0.0353046268224716,0.0168988695319693,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","wrong_spec",10,0.0603116411715746,0.0225207923702508,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","score_only",10,0.0641390092670917,0.0400504668823434,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","adv",10,0.066751342266798,0.0178576908784045,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","erm",10,0.0836198214441538,0.0261905041248023,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","reweight",10,0.131158798933029,0.0921190573254248,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","higher_order_boundary_proxy_gap_scope_mean","lower","fairsmote",10,0.258183139562607,0.0655879320206287,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","adv",10,0.359150403738022,0.0569895190250669,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","erm",10,0.457756331562996,0.0877187763167441,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","fairsmote",10,0.636441498994827,0.060562687968448,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","repair_direct",10,0.671610134840012,0.0568421325454197,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","no_interaction",10,0.81790559887886,0.0554842757916209,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","score_only",10,0.868991851806641,0.0576044304759866,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","reweight",10,0.875351929664612,0.0610582654716503,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","main_abs_logit_mean","lower","wrong_spec",10,0.928243714570999,0.167853131738278,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","repair_direct",10,0.243073374032974,0.0238739983595133,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","no_interaction",10,1.33766883015633,0.587542689521568,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","wrong_spec",10,1.36492103338242,0.268058130114877,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","adv",10,1.52831339836121,0.248876945398108,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","erm",10,1.61870974302292,0.316775664725463,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","score_only",10,1.65148568153381,0.570316472121321,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","reweight",10,1.83456999063492,0.844258165187114,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_max","lower","fairsmote",10,5.02827441692352,1.13731951625708,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","repair_direct",10,0.0317158130928874,0.00196044224994105,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","no_interaction",10,0.198313646763563,0.0714697281589619,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","adv",10,0.265859363973141,0.0481514157423601,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","erm",10,0.275224120914936,0.0480972756598662,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","score_only",10,0.295683765411377,0.10560165069649,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","reweight",10,0.314152354001999,0.125694303259972,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","wrong_spec",10,0.423783487081528,0.0381204316424711,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_mean","lower","fairsmote",10,0.724406915903091,0.131828305986617,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","repair_direct",10,0.0818749468028545,0.00487922632523091,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","no_interaction",10,0.68702397018671,0.256279119754054,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","erm",10,0.82321922391653,0.137959932237684,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","adv",10,0.82528286576271,0.169881974164468,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","wrong_spec",10,0.864331706762314,0.179009328750375,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","reweight",10,0.965161241292953,0.345768091786482,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","score_only",10,1.06674666047096,0.402499040450186,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","pair_abs_q95","lower","fairsmote",10,1.96166088581085,0.451642409330836,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","repair_direct",10,0.0380867704749107,0.00795358592676028,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","blind",10,0.400290822982788,0.066311410978713,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","no_interaction",10,0.445355072617531,0.115135171491178,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","adv",10,0.580205819010735,0.0729630554581209,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","reweight",10,0.65730474293232,0.315396661212577,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","erm",10,0.672709709405899,0.0912775493479345,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","wrong_spec",10,0.686901921033859,0.0886151523857563,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","score_only",10,0.720121735334396,0.197822908126275,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_max","lower","fairsmote",10,0.879759961366653,0.218810761672257,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","repair_direct",10,0.0186067301779985,0.00378945579733563,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","blind",10,0.146697683632374,0.0248627091371636,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","no_interaction",10,0.176918704807758,0.04507529561526,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","adv",10,0.213326491415501,0.0313656931035695,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","erm",10,0.228366334736347,0.0282751950712936,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","reweight",10,0.260064868628979,0.106060308288959,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","score_only",10,0.262371554970741,0.0815562975688214,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","fairsmote",10,0.4482740432024,0.070709210275622,7,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_effect_gap_mean","lower","wrong_spec",10,0.516965997219086,0.0263698283669533,8,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","repair_direct",10,0.0888242341578007,0.0577302567680649,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","no_interaction",10,0.0942664876580238,0.0494142379820962,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","score_only",10,0.09632633253932,0.0435341979456424,1,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","reweight",10,0.69407559633255,0.267732982451209,2,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","fairsmote",10,0.748684784770012,0.131606192484983,3,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","adv",10,0.803252528607845,0.144892701165788,4,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","blind",10,0.943565636873245,0.101240188892881,5,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","erm",10,1.02960014045238,0.0995741570299519,6,"ScottKnottESD","2.0.3"
"adult_gender","adult","-","proxy_score_gap_cond_mean","lower","wrong_spec",10,1.57139113843441,0.185486460955428,7,"ScottKnottESD","2.0.3"
"hmda_race","hmda","MD","accuracy","higher","erm",10,0.867349795621255,0.00141919434833658,1,"ScottKnottESD","2.0.3"
"hmda_race","hmda","MD","accuracy","higher","adv",10,0.867167814547287,0.00157311916315603,1,"ScottKnottESD","2.0.3"
"hmda_race","hmda","MD","accuracy","higher","blind",10,0.866476286466207,0.00157414581649756,2,"ScottKnottESD","2.0.3"
"hmda_race","hmda","MD","accuracy","higher","repair_main0",10,0.863847359874573,0.000696803226783948,3,"ScottKnottESD","2.0.3"
