experiment,dataset,state,model,metric_group,metric,n,mean,std,direction
hmda_race,hmda,PA,wrong_spec,mechanism,cf_flip_rate,10,0.1374755859375,0.034541647042520836,lower
hmda_race,hmda,PA,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.5444398671388626,0.15953283173599095,lower
hmda_race,hmda,PA,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.1518864594399929,0.05030149919031949,lower
hmda_race,hmda,PA,wrong_spec,mechanism,main_abs_logit_mean,10,0.9269363582134247,0.16360054805236005,lower
hmda_race,hmda,PA,wrong_spec,mechanism,pair_abs_max,10,2.2592403054237367,0.37796917126654345,lower
hmda_race,hmda,PA,wrong_spec,mechanism,pair_abs_mean,10,0.8102001428604126,0.10212850651885479,lower
hmda_race,hmda,PA,wrong_spec,mechanism,pair_abs_q95,10,1.313183564543724,0.19359153659444892,lower
hmda_race,hmda,PA,wrong_spec,mechanism,proxy_effect_gap_max,10,1.0206427454948426,0.2428350467972182,lower
hmda_race,hmda,PA,wrong_spec,mechanism,proxy_effect_gap_mean,10,0.662860095500946,0.10715290476516384,lower
hmda_race,hmda,PA,wrong_spec,mechanism,proxy_score_gap_cond_mean,10,1.269579216837883,0.26916967206669895,lower
hmda_race,hmda,VA,adv,behavior,accuracy,10,0.8819607532524109,0.0017668089570719594,higher
hmda_race,hmda,VA,adv,behavior,aod_gap,10,0.0668349517506633,0.01517378988326928,lower
hmda_race,hmda,VA,adv,behavior,auc,10,0.8664530569417477,0.003936184000817361,higher
hmda_race,hmda,VA,adv,behavior,dp_gap,10,0.10888183116912842,0.00985775387750908,lower
hmda_race,hmda,VA,adv,behavior,eod_gap,10,0.03231084309864203,0.0069235179637358295,lower
hmda_race,hmda,VA,adv,behavior,eodds_max_gap,10,0.10135906040268457,0.024694578312142446,lower
hmda_race,hmda,VA,adv,behavior,fpr_gap,10,0.10135906040268457,0.024694578312142446,lower
hmda_race,hmda,VA,adv,mechanism,boundary_proxy_effect_gap_max,10,0.6479632616043091,0.1487298806013873,lower
hmda_race,hmda,VA,adv,mechanism,boundary_proxy_effect_gap_mean,10,0.27060921043157576,0.057079757694922864,lower
hmda_race,hmda,VA,adv,mechanism,boundary_proxy_score_gap_cond_mean,10,0.06033777855336666,0.01772269312056059,lower
hmda_race,hmda,VA,adv,mechanism,cf_abs_prob_mean,10,0.04892466403543949,0.010252843596039155,lower
hmda_race,hmda,VA,adv,mechanism,cf_flip_rate,10,0.033935546875,0.007664011094524412,lower
hmda_race,hmda,VA,adv,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.35944146364927293,0.16047414121596654,lower
hmda_race,hmda,VA,adv,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.10899596475064754,0.04082382160011726,lower
hmda_race,hmda,VA,adv,mechanism,main_abs_logit_mean,10,0.45572487115859983,0.09553499915789437,lower
hmda_race,hmda,VA,adv,mechanism,pair_abs_max,10,1.7836772322654724,0.6920565277422398,lower
hmda_race,hmda,VA,adv,mechanism,pair_abs_mean,10,0.22616469860076904,0.058208225340767174,lower
hmda_race,hmda,VA,adv,mechanism,pair_abs_q95,10,0.6185373762249946,0.16511293336098892,lower
hmda_race,hmda,VA,adv,mechanism,proxy_effect_gap_max,10,0.6799162328243256,0.10463722345540231,lower
hmda_race,hmda,VA,adv,mechanism,proxy_effect_gap_mean,10,0.30163006782531737,0.058098820769835184,lower
hmda_race,hmda,VA,adv,mechanism,proxy_score_gap_cond_mean,10,0.5489255994558334,0.20394173183334918,lower
hmda_race,hmda,VA,blind,behavior,accuracy,10,0.8828478643987248,0.000755006507203468,higher
hmda_race,hmda,VA,blind,behavior,aod_gap,10,0.029307012824095507,0.00737488882357357,lower
hmda_race,hmda,VA,blind,behavior,auc,10,0.8673705703454065,0.002093385011014161,higher
hmda_race,hmda,VA,blind,behavior,dp_gap,10,0.08101232647895813,0.005822328990842915,lower
hmda_race,hmda,VA,blind,behavior,eod_gap,10,0.01330132211124998,0.0031934505601276166,lower
hmda_race,hmda,VA,blind,behavior,eodds_max_gap,10,0.045312703536941036,0.01212624651272484,lower
hmda_race,hmda,VA,blind,behavior,fpr_gap,10,0.045312703536941036,0.01212624651272484,lower
hmda_race,hmda,VA,blind,mechanism,boundary_proxy_effect_gap_max,10,0.43610049188137057,0.16973183793472144,lower
hmda_race,hmda,VA,blind,mechanism,boundary_proxy_effect_gap_mean,10,0.20722926557064056,0.052925486830395746,lower
hmda_race,hmda,VA,blind,mechanism,boundary_proxy_score_gap_cond_mean,10,0.037207591673359276,0.022170441236060906,lower
hmda_race,hmda,VA,blind,mechanism,cf_abs_prob_mean,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,cf_flip_rate,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.4173170834779739,0.08959739274546892,lower
hmda_race,hmda,VA,blind,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.11938811615109443,0.03387218962091185,lower
hmda_race,hmda,VA,blind,mechanism,main_abs_logit_mean,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,pair_abs_max,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,pair_abs_mean,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,pair_abs_q95,10,0.0,0.0,lower
hmda_race,hmda,VA,blind,mechanism,proxy_effect_gap_max,10,0.5736039221286774,0.0736969865949841,lower
hmda_race,hmda,VA,blind,mechanism,proxy_effect_gap_mean,10,0.24556297212839126,0.02965077528004434,lower
hmda_race,hmda,VA,blind,mechanism,proxy_score_gap_cond_mean,10,0.3483836278319359,0.12082770244891715,lower
hmda_race,hmda,VA,erm,behavior,accuracy,10,0.8828102413813588,0.0006966482742509412,higher
hmda_race,hmda,VA,erm,behavior,aod_gap,10,0.06527750981518211,0.007582643836196786,lower
hmda_race,hmda,VA,erm,behavior,auc,10,0.8687595723167392,0.0019099340693606863,higher
hmda_race,hmda,VA,erm,behavior,dp_gap,10,0.10820103287696839,0.006525522351267784,lower
hmda_race,hmda,VA,erm,behavior,eod_gap,10,0.031345840291310656,0.00556404361679058,lower
hmda_race,hmda,VA,erm,behavior,eodds_max_gap,10,0.09920917933905357,0.011179883534915312,lower
hmda_race,hmda,VA,erm,behavior,fpr_gap,10,0.09920917933905357,0.011179883534915312,lower
hmda_race,hmda,VA,erm,mechanism,boundary_proxy_effect_gap_max,10,0.7018373072147369,0.11070816230799838,lower
hmda_race,hmda,VA,erm,mechanism,boundary_proxy_effect_gap_mean,10,0.3306518137454987,0.03261076925054475,lower
hmda_race,hmda,VA,erm,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04378852192312479,0.019576942657103323,lower
hmda_race,hmda,VA,erm,mechanism,cf_abs_prob_mean,10,0.06274521425366401,0.0055059360445406024,lower
hmda_race,hmda,VA,erm,mechanism,cf_flip_rate,10,0.0351318359375,0.004199092577238828,lower
hmda_race,hmda,VA,erm,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.5213261157274246,0.09356905198785415,lower
hmda_race,hmda,VA,erm,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.1564236745238304,0.02544475040267164,lower
hmda_race,hmda,VA,erm,mechanism,main_abs_logit_mean,10,0.6529206752777099,0.057902562609534906,lower
hmda_race,hmda,VA,erm,mechanism,pair_abs_max,10,2.2571959853172303,0.4104550001233448,lower
hmda_race,hmda,VA,erm,mechanism,pair_abs_mean,10,0.2814452514052391,0.040011091357569036,lower
hmda_race,hmda,VA,erm,mechanism,pair_abs_q95,10,0.8071728149056433,0.11564730632916521,lower
hmda_race,hmda,VA,erm,mechanism,proxy_effect_gap_max,10,0.7879272699356079,0.06602413861829579,lower
hmda_race,hmda,VA,erm,mechanism,proxy_effect_gap_mean,10,0.34825621247291566,0.026909684916672182,lower
hmda_race,hmda,VA,erm,mechanism,proxy_score_gap_cond_mean,10,0.744900929927826,0.10247398080057128,lower
hmda_race,hmda,VA,fairsmote,behavior,accuracy,10,0.8385833943882299,0.007342803678326747,higher
hmda_race,hmda,VA,fairsmote,behavior,aod_gap,10,0.021076350789721622,0.011459306554252015,lower
hmda_race,hmda,VA,fairsmote,behavior,auc,10,0.8501741782291767,0.0031292702326040653,higher
hmda_race,hmda,VA,fairsmote,behavior,dp_gap,10,0.0505906343460083,0.011142351812619408,lower
hmda_race,hmda,VA,fairsmote,behavior,eod_gap,10,0.014622259532604976,0.00711846890682748,lower
hmda_race,hmda,VA,fairsmote,behavior,eodds_max_gap,10,0.028079537650779217,0.017088583281746176,lower
hmda_race,hmda,VA,fairsmote,behavior,fpr_gap,10,0.02753044204683827,0.017756658871271536,lower
hmda_race,hmda,VA,fairsmote,mechanism,boundary_proxy_effect_gap_max,10,1.0769446432590484,0.1292101921535234,lower
hmda_race,hmda,VA,fairsmote,mechanism,boundary_proxy_effect_gap_mean,10,0.4895406186580658,0.06730261169884008,lower
hmda_race,hmda,VA,fairsmote,mechanism,boundary_proxy_score_gap_cond_mean,10,0.029648650577291845,0.0149888470956321,lower
hmda_race,hmda,VA,fairsmote,mechanism,cf_abs_prob_mean,10,0.07566963285207748,0.019720567860994555,lower
hmda_race,hmda,VA,fairsmote,mechanism,cf_flip_rate,10,0.07947998046875,0.02184618687168706,lower
hmda_race,hmda,VA,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.9718327581882477,0.4149787715463784,lower
hmda_race,hmda,VA,fairsmote,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.3052697144448757,0.14350675752217354,lower
hmda_race,hmda,VA,fairsmote,mechanism,main_abs_logit_mean,10,0.6026999026536941,0.1860770000278522,lower
hmda_race,hmda,VA,fairsmote,mechanism,pair_abs_max,10,3.957832396030426,1.4102147600328983,lower
hmda_race,hmda,VA,fairsmote,mechanism,pair_abs_mean,10,0.6582110971212387,0.23411218549694107,lower
hmda_race,hmda,VA,fairsmote,mechanism,pair_abs_q95,10,1.7583525535464284,0.5362735374898542,lower
hmda_race,hmda,VA,fairsmote,mechanism,proxy_effect_gap_max,10,1.1220928370952605,0.15147774453499768,lower
hmda_race,hmda,VA,fairsmote,mechanism,proxy_effect_gap_mean,10,0.5670485675334931,0.08234934961808774,lower
hmda_race,hmda,VA,fairsmote,mechanism,proxy_score_gap_cond_mean,10,0.2747677952051163,0.12393466472499248,lower
hmda_race,hmda,VA,no_interaction,behavior,accuracy,10,0.8770856022653016,0.0026119596578761417,higher
hmda_race,hmda,VA,no_interaction,behavior,aod_gap,10,0.01296915721234319,0.007320274173150099,lower
hmda_race,hmda,VA,no_interaction,behavior,auc,10,0.8599330027076896,0.0030006495253323317,higher
hmda_race,hmda,VA,no_interaction,behavior,dp_gap,10,0.04963482022285461,0.01022747002407336,lower
hmda_race,hmda,VA,no_interaction,behavior,eod_gap,10,0.0027806954175218835,0.0019131796194694407,lower
hmda_race,hmda,VA,no_interaction,behavior,eodds_max_gap,10,0.0231576190071645,0.01412933587043889,lower
hmda_race,hmda,VA,no_interaction,behavior,fpr_gap,10,0.0231576190071645,0.01412933587043889,lower
hmda_race,hmda,VA,no_interaction,mechanism,boundary_proxy_effect_gap_max,10,0.44819375872612,0.13285311518596252,lower
hmda_race,hmda,VA,no_interaction,mechanism,boundary_proxy_effect_gap_mean,10,0.17455412447452545,0.033151798517546564,lower
hmda_race,hmda,VA,no_interaction,mechanism,boundary_proxy_score_gap_cond_mean,10,0.04592366442084313,0.04062403772927822,lower
hmda_race,hmda,VA,no_interaction,mechanism,cf_abs_prob_mean,10,0.0180124563165009,0.003683887555967004,lower
hmda_race,hmda,VA,no_interaction,mechanism,cf_flip_rate,10,0.01116943359375,0.002885987052131782,lower
hmda_race,hmda,VA,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.25462866127490996,0.06649449218938049,lower
hmda_race,hmda,VA,no_interaction,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.06103462241590023,0.017431032115558395,lower
hmda_race,hmda,VA,no_interaction,mechanism,main_abs_logit_mean,10,0.16894364058971406,0.03684870167925016,lower
hmda_race,hmda,VA,no_interaction,mechanism,pair_abs_max,10,1.1864224672317505,0.3061092064983015,lower
hmda_race,hmda,VA,no_interaction,mechanism,pair_abs_mean,10,0.14194474145770072,0.03104646520525158,lower
hmda_race,hmda,VA,no_interaction,mechanism,pair_abs_q95,10,0.4629355162382124,0.10956653734191392,lower
hmda_race,hmda,VA,no_interaction,mechanism,proxy_effect_gap_max,10,0.6762919872999191,0.13139049358874352,lower
hmda_race,hmda,VA,no_interaction,mechanism,proxy_effect_gap_mean,10,0.22724974006414414,0.04794023968836224,lower
hmda_race,hmda,VA,no_interaction,mechanism,proxy_score_gap_cond_mean,10,0.09683341216295957,0.05368187340943013,lower
hmda_race,hmda,VA,repair_main0,behavior,accuracy,10,0.8761390863547257,0.002004963352927567,higher
hmda_race,hmda,VA,repair_main0,behavior,aod_gap,10,0.00908047892087227,0.004595807105757688,lower
hmda_race,hmda,VA,repair_main0,behavior,auc,10,0.8579171794330812,0.0020377316062689423,higher
hmda_race,hmda,VA,repair_main0,behavior,dp_gap,10,0.05412856936454773,0.0065506724946930404,lower
hmda_race,hmda,VA,repair_main0,behavior,eod_gap,10,0.0022826339950025366,0.0014934841846157081,lower
hmda_race,hmda,VA,repair_main0,behavior,eodds_max_gap,10,0.015878323846742003,0.00856046977345136,lower
hmda_race,hmda,VA,repair_main0,behavior,fpr_gap,10,0.015878323846742003,0.00856046977345136,lower
hmda_race,hmda,VA,repair_main0,mechanism,boundary_proxy_effect_gap_max,10,0.0721056241542101,0.031964813057297245,lower
hmda_race,hmda,VA,repair_main0,mechanism,boundary_proxy_effect_gap_mean,10,0.0328174851834774,0.008861012308031019,lower
hmda_race,hmda,VA,repair_main0,mechanism,boundary_proxy_score_gap_cond_mean,10,0.030146706849336624,0.014883412781211537,lower
hmda_race,hmda,VA,repair_main0,mechanism,cf_abs_prob_mean,10,0.008304929360747337,0.002263448961354655,lower
hmda_race,hmda,VA,repair_main0,mechanism,cf_flip_rate,10,0.0037109375,0.0012114449261672133,lower
hmda_race,hmda,VA,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.12517401576042175,0.038291274002605215,lower
hmda_race,hmda,VA,repair_main0,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.029402937553822995,0.006246926121728631,lower
hmda_race,hmda,VA,repair_main0,mechanism,main_abs_logit_mean,10,0.0821116216480732,0.022344082867959126,lower
hmda_race,hmda,VA,repair_main0,mechanism,pair_abs_max,10,0.07304910346865653,0.018848678128236932,lower
hmda_race,hmda,VA,repair_main0,mechanism,pair_abs_mean,10,0.00815867679193616,0.0021882634605583434,lower
hmda_race,hmda,VA,repair_main0,mechanism,pair_abs_q95,10,0.023282114677131174,0.006009219626871259,lower
hmda_race,hmda,VA,repair_main0,mechanism,proxy_effect_gap_max,10,0.06145525071769953,0.0320303374301316,lower
hmda_race,hmda,VA,repair_main0,mechanism,proxy_effect_gap_mean,10,0.02315707756206393,0.007909252702811433,lower
hmda_race,hmda,VA,repair_main0,mechanism,proxy_score_gap_cond_mean,10,0.08800448402762413,0.04521889130910936,lower
hmda_race,hmda,VA,repair_main05,behavior,accuracy,10,0.8765073958931506,0.002538351975745206,higher
hmda_race,hmda,VA,repair_main05,behavior,aod_gap,10,0.007761622279732328,0.006061581301701479,lower
hmda_race,hmda,VA,repair_main05,behavior,auc,10,0.858284840506138,0.002910495560861934,higher
hmda_race,hmda,VA,repair_main05,behavior,dp_gap,10,0.053824490308761595,0.006409302387589613,lower
hmda_race,hmda,VA,repair_main05,behavior,eod_gap,10,0.002468278966057147,0.0019482279837183857,lower
hmda_race,hmda,VA,repair_main05,behavior,eodds_max_gap,10,0.013054965593407509,0.0109422530942581,lower
hmda_race,hmda,VA,repair_main05,behavior,fpr_gap,10,0.013054965593407509,0.0109422530942581,lower
hmda_race,hmda,VA,repair_main05,mechanism,boundary_proxy_effect_gap_max,10,0.09612114429473877,0.04510380362684637,lower
hmda_race,hmda,VA,repair_main05,mechanism,boundary_proxy_effect_gap_mean,10,0.03987804967910051,0.013721517419870788,lower
hmda_race,hmda,VA,repair_main05,mechanism,boundary_proxy_score_gap_cond_mean,10,0.035050584189593795,0.014709467972062486,lower
hmda_race,hmda,VA,repair_main05,mechanism,cf_abs_prob_mean,10,0.0013069682550849392,0.001156485896723436,lower
hmda_race,hmda,VA,repair_main05,mechanism,cf_flip_rate,10,0.0006103515625,0.0004567452864714284,lower
hmda_race,hmda,VA,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.13599082529544831,0.04998259452699625,lower
hmda_race,hmda,VA,repair_main05,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.029833562113344668,0.00567993181665996,lower
hmda_race,hmda,VA,repair_main05,mechanism,main_abs_logit_mean,10,0.011876268824562431,0.010282482342408375,lower
hmda_race,hmda,VA,repair_main05,mechanism,pair_abs_max,10,0.041136237978935244,0.01890247364636072,lower
hmda_race,hmda,VA,repair_main05,mechanism,pair_abs_mean,10,0.003889007889665663,0.0016563548258906285,lower
hmda_race,hmda,VA,repair_main05,mechanism,pair_abs_q95,10,0.011477519664913413,0.004570558215470217,lower
hmda_race,hmda,VA,repair_main05,mechanism,proxy_effect_gap_max,10,0.04150407910346985,0.024756195524092563,lower
hmda_race,hmda,VA,repair_main05,mechanism,proxy_effect_gap_mean,10,0.01825152663514018,0.005498810349780526,lower
hmda_race,hmda,VA,repair_main05,mechanism,proxy_score_gap_cond_mean,10,0.08128101956099272,0.04993360878389737,lower
hmda_race,hmda,VA,reweight,behavior,accuracy,10,0.8434961683927051,0.005200975894398376,higher
hmda_race,hmda,VA,reweight,behavior,aod_gap,10,0.007806597344410926,0.006582460891895891,lower
hmda_race,hmda,VA,reweight,behavior,auc,10,0.8589686070527391,0.005415442070793232,higher
hmda_race,hmda,VA,reweight,behavior,dp_gap,10,0.07323249578475952,0.00913237574517821,lower
hmda_race,hmda,VA,reweight,behavior,eod_gap,10,0.006996856513079197,0.007206469313942775,lower
hmda_race,hmda,VA,reweight,behavior,eodds_max_gap,10,0.010518838334024616,0.007041638160865887,lower
hmda_race,hmda,VA,reweight,behavior,fpr_gap,10,0.008616338175742654,0.007696906730312343,lower
hmda_race,hmda,VA,reweight,mechanism,boundary_proxy_effect_gap_max,10,0.7224499523639679,0.1506161672315428,lower
hmda_race,hmda,VA,reweight,mechanism,boundary_proxy_effect_gap_mean,10,0.2848289027810097,0.07041835865115093,lower
hmda_race,hmda,VA,reweight,mechanism,boundary_proxy_score_gap_cond_mean,10,0.028201117273420097,0.012150545277942985,lower
hmda_race,hmda,VA,reweight,mechanism,cf_abs_prob_mean,10,0.040451005846261975,0.010973979306604705,lower
hmda_race,hmda,VA,reweight,mechanism,cf_flip_rate,10,0.0460205078125,0.00886428105712673,lower
hmda_race,hmda,VA,reweight,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.3972847029566765,0.1785854583861185,lower
hmda_race,hmda,VA,reweight,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.12713435254991054,0.06258780266018246,lower
hmda_race,hmda,VA,reweight,mechanism,main_abs_logit_mean,10,0.27779953330755236,0.1042758076712234,lower
hmda_race,hmda,VA,reweight,mechanism,pair_abs_max,10,1.8546128749847413,0.9512836110818884,lower
hmda_race,hmda,VA,reweight,mechanism,pair_abs_mean,10,0.24027755558490754,0.10981790599964654,lower
hmda_race,hmda,VA,reweight,mechanism,pair_abs_q95,10,0.6663835863769053,0.2891783521863659,lower
hmda_race,hmda,VA,reweight,mechanism,proxy_effect_gap_max,10,0.6940629065036774,0.16266284995549454,lower
hmda_race,hmda,VA,reweight,mechanism,proxy_effect_gap_mean,10,0.293889282643795,0.0801572076390113,lower
hmda_race,hmda,VA,reweight,mechanism,proxy_score_gap_cond_mean,10,0.11598449647426605,0.08112529059862363,lower
hmda_race,hmda,VA,score_only,behavior,accuracy,10,0.8800954436545811,0.0028753174158416242,higher
hmda_race,hmda,VA,score_only,behavior,aod_gap,10,0.024478742595109685,0.014740884928699297,lower
hmda_race,hmda,VA,score_only,behavior,auc,10,0.8609943173848825,0.0034128349880075573,higher
hmda_race,hmda,VA,score_only,behavior,dp_gap,10,0.07403127551078796,0.013106179726811787,lower
hmda_race,hmda,VA,score_only,behavior,eod_gap,10,0.010732221123161901,0.005690607877801899,lower
hmda_race,hmda,VA,score_only,behavior,eodds_max_gap,10,0.03830547024406329,0.024431054528556772,lower
hmda_race,hmda,VA,score_only,behavior,fpr_gap,10,0.038225264067057466,0.024557142014958233,lower
hmda_race,hmda,VA,score_only,mechanism,boundary_proxy_effect_gap_max,10,0.6655157089233399,0.12772509546911268,lower
hmda_race,hmda,VA,score_only,mechanism,boundary_proxy_effect_gap_mean,10,0.2254119411110878,0.03871360868254782,lower
hmda_race,hmda,VA,score_only,mechanism,boundary_proxy_score_gap_cond_mean,10,0.039557970874011514,0.0234494142630721,lower
hmda_race,hmda,VA,score_only,mechanism,cf_abs_prob_mean,10,0.023959069140255453,0.0067867688069167854,lower
hmda_race,hmda,VA,score_only,mechanism,cf_flip_rate,10,0.01500244140625,0.0033919296215826436,lower
hmda_race,hmda,VA,score_only,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.2540289893746376,0.05804395667730389,lower
hmda_race,hmda,VA,score_only,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.0725863803178072,0.022860864602637285,lower
hmda_race,hmda,VA,score_only,mechanism,main_abs_logit_mean,10,0.2391189306974411,0.06134489039906919,lower
hmda_race,hmda,VA,score_only,mechanism,pair_abs_max,10,1.5444515883922576,0.5076663302184743,lower
hmda_race,hmda,VA,score_only,mechanism,pair_abs_mean,10,0.17447896748781205,0.04171605656860062,lower
hmda_race,hmda,VA,score_only,mechanism,pair_abs_q95,10,0.534170467853546,0.09901592645557045,lower
hmda_race,hmda,VA,score_only,mechanism,proxy_effect_gap_max,10,0.7957486987113953,0.09621272903373204,lower
hmda_race,hmda,VA,score_only,mechanism,proxy_effect_gap_mean,10,0.2553503781557083,0.041675345533310974,lower
hmda_race,hmda,VA,score_only,mechanism,proxy_score_gap_cond_mean,10,0.10397000033408403,0.06539446194730568,lower
hmda_race,hmda,VA,wrong_spec,behavior,accuracy,10,0.8675055939486347,0.001577884120840702,higher
hmda_race,hmda,VA,wrong_spec,behavior,aod_gap,10,0.1599272909062827,0.028391716356594876,lower
hmda_race,hmda,VA,wrong_spec,behavior,auc,10,0.8468787028734073,0.003921641476368344,higher
hmda_race,hmda,VA,wrong_spec,behavior,dp_gap,10,0.17658914923667907,0.02413737612645192,lower
hmda_race,hmda,VA,wrong_spec,behavior,eod_gap,10,0.09305212945790843,0.017704277587991583,lower
hmda_race,hmda,VA,wrong_spec,behavior,eodds_max_gap,10,0.22680245235465693,0.040223646402260387,lower
hmda_race,hmda,VA,wrong_spec,behavior,fpr_gap,10,0.22680245235465693,0.040223646402260387,lower
hmda_race,hmda,VA,wrong_spec,mechanism,boundary_proxy_effect_gap_max,10,0.9606597483158111,0.1338033491513224,lower
hmda_race,hmda,VA,wrong_spec,mechanism,boundary_proxy_effect_gap_mean,10,0.6604662299156189,0.071163404129729,lower
hmda_race,hmda,VA,wrong_spec,mechanism,boundary_proxy_score_gap_cond_mean,10,0.10332174263894559,0.04752896097074447,lower
hmda_race,hmda,VA,wrong_spec,mechanism,cf_abs_prob_mean,10,0.11817714422941208,0.025791781021909557,lower
hmda_race,hmda,VA,wrong_spec,mechanism,cf_flip_rate,10,0.1149169921875,0.030956383025465488,lower
hmda_race,hmda,VA,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_max,10,0.3485173061490059,0.11971083843272809,lower
hmda_race,hmda,VA,wrong_spec,mechanism,higher_order_boundary_proxy_gap_scope_mean,10,0.10516053438186646,0.02175747969890178,lower
hmda_race,hmda,VA,wrong_spec,mechanism,main_abs_logit_mean,10,0.9204039812088013,0.18858728584558962,lower
hmda_race,hmda,VA,wrong_spec,mechanism,pair_abs_max,10,1.5994953036308288,0.23863532778018387,lower
hmda_race,hmda,VA,wrong_spec,mechanism,pair_abs_mean,10,0.5966798931360244,0.07162084207620902,lower
hmda_race,hmda,VA,wrong_spec,mechanism,pair_abs_q95,10,0.9985044476389884,0.15642376114409345,lower
hmda_race,hmda,VA,wrong_spec,mechanism,proxy_effect_gap_max,10,0.8422638773918152,0.12781652485490738,lower
hmda_race,hmda,VA,wrong_spec,mechanism,proxy_effect_gap_mean,10,0.5946435570716858,0.05627930348223301,lower
hmda_race,hmda,VA,wrong_spec,mechanism,proxy_score_gap_cond_mean,10,0.9740780323743821,0.11722234787364402,lower
