experiment,dataset,state,seed,model,feature,metric,value,panel,panel_title,model_label,feature_label,feature_order,model_order
hmda_race,hmda,PA,6,erm,property_value,pair_abs_mean__property_value,0.2868473529815674,hmda_pa,HMDA-PA Race,ERM,Property value,3,0
hmda_race,hmda,PA,7,erm,property_value,pair_abs_mean__property_value,0.3370241522789001,hmda_pa,HMDA-PA Race,ERM,Property value,3,0
hmda_race,hmda,PA,8,erm,property_value,pair_abs_mean__property_value,0.3300217390060425,hmda_pa,HMDA-PA Race,ERM,Property value,3,0
hmda_race,hmda,PA,9,erm,property_value,pair_abs_mean__property_value,0.3072430491447449,hmda_pa,HMDA-PA Race,ERM,Property value,3,0
hmda_race,hmda,PA,0,fairsmote,property_value,pair_abs_mean__property_value,0.3492855429649353,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,1,fairsmote,property_value,pair_abs_mean__property_value,0.287016898393631,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,2,fairsmote,property_value,pair_abs_mean__property_value,0.4258250892162323,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,3,fairsmote,property_value,pair_abs_mean__property_value,0.49474477767944336,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,4,fairsmote,property_value,pair_abs_mean__property_value,0.31620046496391296,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,5,fairsmote,property_value,pair_abs_mean__property_value,0.3500605523586273,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,6,fairsmote,property_value,pair_abs_mean__property_value,0.3228049576282501,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,7,fairsmote,property_value,pair_abs_mean__property_value,0.5022860169410706,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,8,fairsmote,property_value,pair_abs_mean__property_value,0.4802844822406769,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,9,fairsmote,property_value,pair_abs_mean__property_value,0.431867778301239,hmda_pa,HMDA-PA Race,Fair-SMOTE,Property value,3,1
hmda_race,hmda,PA,0,score_only,property_value,pair_abs_mean__property_value,0.174377366900444,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,1,score_only,property_value,pair_abs_mean__property_value,0.2076382339000702,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,2,score_only,property_value,pair_abs_mean__property_value,0.1177386492490768,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,3,score_only,property_value,pair_abs_mean__property_value,0.1996465325355529,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,4,score_only,property_value,pair_abs_mean__property_value,0.1102278903126716,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,5,score_only,property_value,pair_abs_mean__property_value,0.3031021356582641,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,6,score_only,property_value,pair_abs_mean__property_value,0.170224517583847,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,7,score_only,property_value,pair_abs_mean__property_value,0.1295322328805923,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,8,score_only,property_value,pair_abs_mean__property_value,0.2113387435674667,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,9,score_only,property_value,pair_abs_mean__property_value,0.1692398637533188,hmda_pa,HMDA-PA Race,Score-gap,Property value,3,2
hmda_race,hmda,PA,0,no_interaction,property_value,pair_abs_mean__property_value,0.1433757990598678,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,1,no_interaction,property_value,pair_abs_mean__property_value,0.2383821606636047,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,2,no_interaction,property_value,pair_abs_mean__property_value,0.0913863778114318,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,3,no_interaction,property_value,pair_abs_mean__property_value,0.1705678701400756,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,4,no_interaction,property_value,pair_abs_mean__property_value,0.0989852473139762,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,5,no_interaction,property_value,pair_abs_mean__property_value,0.1645107865333557,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,6,no_interaction,property_value,pair_abs_mean__property_value,0.101008303463459,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,7,no_interaction,property_value,pair_abs_mean__property_value,0.1706854104995727,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,8,no_interaction,property_value,pair_abs_mean__property_value,0.1556765735149383,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,9,no_interaction,property_value,pair_abs_mean__property_value,0.1129146143794059,hmda_pa,HMDA-PA Race,No-interaction,Property value,3,3
hmda_race,hmda,PA,0,steering,property_value,pair_abs_mean__property_value,0.0012893973616883,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,1,steering,property_value,pair_abs_mean__property_value,0.0021350770257413,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,2,steering,property_value,pair_abs_mean__property_value,0.0027456283569335,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,3,steering,property_value,pair_abs_mean__property_value,0.0027082581073045,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,4,steering,property_value,pair_abs_mean__property_value,0.0022769530769437,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,5,steering,property_value,pair_abs_mean__property_value,0.0027342413086444,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,6,steering,property_value,pair_abs_mean__property_value,0.003457214217633,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,7,steering,property_value,pair_abs_mean__property_value,0.0016673721838742,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,8,steering,property_value,pair_abs_mean__property_value,0.0042637484148144,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,9,steering,property_value,pair_abs_mean__property_value,0.0024182645138353,hmda_pa,HMDA-PA Race,"Interaction
steering",Property value,3,4
hmda_race,hmda,PA,0,erm,income,pair_abs_mean__income,0.3951935768127441,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,1,erm,income,pair_abs_mean__income,0.3733656704425812,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,2,erm,income,pair_abs_mean__income,0.4180647134780884,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,3,erm,income,pair_abs_mean__income,0.2949285805225372,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,4,erm,income,pair_abs_mean__income,0.3589158654212951,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,5,erm,income,pair_abs_mean__income,0.3170444965362549,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,6,erm,income,pair_abs_mean__income,0.2722318172454834,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,7,erm,income,pair_abs_mean__income,0.2870098352432251,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,8,erm,income,pair_abs_mean__income,0.3444799780845642,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,9,erm,income,pair_abs_mean__income,0.3768669366836548,hmda_pa,HMDA-PA Race,ERM,Income,4,0
hmda_race,hmda,PA,0,fairsmote,income,pair_abs_mean__income,0.3404708504676819,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,1,fairsmote,income,pair_abs_mean__income,0.22876232862472534,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,2,fairsmote,income,pair_abs_mean__income,0.5029293298721313,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,3,fairsmote,income,pair_abs_mean__income,0.6137490272521973,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,4,fairsmote,income,pair_abs_mean__income,0.2905826270580292,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,5,fairsmote,income,pair_abs_mean__income,0.24996016919612885,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,6,fairsmote,income,pair_abs_mean__income,0.3348925709724426,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,7,fairsmote,income,pair_abs_mean__income,0.43381375074386597,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,8,fairsmote,income,pair_abs_mean__income,0.37514376640319824,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,9,fairsmote,income,pair_abs_mean__income,0.34886521100997925,hmda_pa,HMDA-PA Race,Fair-SMOTE,Income,4,1
hmda_race,hmda,PA,0,score_only,income,pair_abs_mean__income,0.150948166847229,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,1,score_only,income,pair_abs_mean__income,0.169664978981018,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,2,score_only,income,pair_abs_mean__income,0.1141314432024955,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,3,score_only,income,pair_abs_mean__income,0.199688971042633,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,4,score_only,income,pair_abs_mean__income,0.1569195687770843,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,5,score_only,income,pair_abs_mean__income,0.2823709845542907,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,6,score_only,income,pair_abs_mean__income,0.1514640599489212,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,7,score_only,income,pair_abs_mean__income,0.1538682729005813,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,8,score_only,income,pair_abs_mean__income,0.2454064190387725,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,9,score_only,income,pair_abs_mean__income,0.1569660305976867,hmda_pa,HMDA-PA Race,Score-gap,Income,4,2
hmda_race,hmda,PA,0,no_interaction,income,pair_abs_mean__income,0.0885351002216339,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,1,no_interaction,income,pair_abs_mean__income,0.2091532945632934,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,2,no_interaction,income,pair_abs_mean__income,0.0926252305507659,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,3,no_interaction,income,pair_abs_mean__income,0.1704043745994568,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,4,no_interaction,income,pair_abs_mean__income,0.1403901576995849,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,5,no_interaction,income,pair_abs_mean__income,0.2061671465635299,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,6,no_interaction,income,pair_abs_mean__income,0.0775731429457664,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,7,no_interaction,income,pair_abs_mean__income,0.1924602687358856,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,8,no_interaction,income,pair_abs_mean__income,0.172279953956604,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,9,no_interaction,income,pair_abs_mean__income,0.1205717474222183,hmda_pa,HMDA-PA Race,No-interaction,Income,4,3
hmda_race,hmda,PA,0,steering,income,pair_abs_mean__income,0.0014717923477292,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,1,steering,income,pair_abs_mean__income,0.00200169486925,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,2,steering,income,pair_abs_mean__income,0.0028200028464198,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,3,steering,income,pair_abs_mean__income,0.0018739474471658,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,4,steering,income,pair_abs_mean__income,0.0019888773094862,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,5,steering,income,pair_abs_mean__income,0.0029963278211653,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,6,steering,income,pair_abs_mean__income,0.0030535305850207,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,7,steering,income,pair_abs_mean__income,0.0014272645348683,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,8,steering,income,pair_abs_mean__income,0.0042599141597747,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,9,steering,income,pair_abs_mean__income,0.0018015867099165,hmda_pa,HMDA-PA Race,"Interaction
steering",Income,4,4
hmda_race,hmda,PA,0,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2716298699378967,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,1,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2914688289165497,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,2,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2822714447975158,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,3,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2378063946962356,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,4,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2817219495773315,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,5,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2647729516029358,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,6,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2752984762191772,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,7,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2801423668861389,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,8,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.295092225074768,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,9,erm,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2920370995998382,hmda_pa,HMDA-PA Race,ERM,Tract minority %,5,0
hmda_race,hmda,PA,0,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2416830062866211,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,1,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.20956993103027344,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,2,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2487732470035553,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,3,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.3722388744354248,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,4,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.33700570464134216,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,5,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.22651246190071106,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,6,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.2895735502243042,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,7,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.45138463377952576,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,8,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.26821696758270264,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,9,fairsmote,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.3980775773525238,hmda_pa,HMDA-PA Race,Fair-SMOTE,Tract minority %,5,1
hmda_race,hmda,PA,0,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1299331784248352,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,1,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1253713518381118,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,2,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0947581827640533,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,3,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1564226746559143,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,4,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1420617401599884,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,5,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.195721298456192,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,6,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1190213561058044,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,7,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1113500595092773,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,8,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1398851573467254,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,9,score_only,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1201070398092269,hmda_pa,HMDA-PA Race,Score-gap,Tract minority %,5,2
hmda_race,hmda,PA,0,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1344877928495407,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,1,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1302395462989807,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,2,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1038354635238647,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,3,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1576005816459655,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,4,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1671115458011627,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,5,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1424978673458099,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,6,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0903307273983955,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,7,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1249712482094764,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,8,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1258773505687713,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,9,no_interaction,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.1086108610033989,hmda_pa,HMDA-PA Race,No-interaction,Tract minority %,5,3
hmda_race,hmda,PA,0,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.001163164852187,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,1,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0018620190676301,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,2,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0025989105924963,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,3,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.002085699699819,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,4,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0018584502395242,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,5,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0021549835801124,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,6,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0032056157942861,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,7,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0013635058421641,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,8,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0034999013878405,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,9,steering,tract_minority_population_percent,pair_abs_mean__tract_minority_population_percent,0.0017107662279158,hmda_pa,HMDA-PA Race,"Interaction
steering",Tract minority %,5,4
hmda_race,hmda,PA,0,erm,tract_to_msa_income_percentage,pair_abs_mean__tract_to_msa_income_percentage,0.2188771367073059,hmda_pa,HMDA-PA Race,ERM,Tract/MSA income,6,0
hmda_race,hmda,PA,1,erm,tract_to_msa_income_percentage,pair_abs_mean__tract_to_msa_income_percentage,0.2975651621818542,hmda_pa,HMDA-PA Race,ERM,Tract/MSA income,6,0
hmda_race,hmda,PA,2,erm,tract_to_msa_income_percentage,pair_abs_mean__tract_to_msa_income_percentage,0.2767540216445923,hmda_pa,HMDA-PA Race,ERM,Tract/MSA income,6,0
hmda_race,hmda,PA,3,erm,tract_to_msa_income_percentage,pair_abs_mean__tract_to_msa_income_percentage,0.2529312968254089,hmda_pa,HMDA-PA Race,ERM,Tract/MSA income,6,0
hmda_race,hmda,PA,4,erm,tract_to_msa_income_percentage,pair_abs_mean__tract_to_msa_income_percentage,0.2489116489887237,hmda_pa,HMDA-PA Race,ERM,Tract/MSA income,6,0
